,text,id,polarities
1816,Excelente atención y calidad ,es_matilde-la-zaragoza_comment-4639:0,"['positive', 'positive']"
1817,Todo muy correcto,es_maur_muntaner_10_EmiClarensLena_2014-02-18:0,['positive']
1818,"Muy rica la comida, servicio rapidísimo y atento.",es_maur_muntaner_11_JuanAntonioFloresMartos_2014-01-07:0,"['positive', 'positive']"
1819,"Mis hijos quedaron encantados, y un precio razonable para esta parte del Ensanche.",es_maur_muntaner_11_JuanAntonioFloresMartos_2014-01-07:1,"['positive', 'positive']"
1820,Óptimo restaurante tanto en calidad como en servicio.,es_maur_muntaner_12_Javi_2014-01-02:0,['positive']
1821,"Fue genial, nos atendieron muy bien y relacion calidad precio buenisima.",es_maur_muntaner_14_Macca_2013-12-10:0,"['positive', 'positive']"
1822,El sitio muy bonito y como para un pequeño grupo como el que fuimos.,es_maur_muntaner_14_Macca_2013-12-10:1,['positive']
1823,"Los camareros muy atentos, y la comida excelente, lo recomendaré",es_maur_muntaner_16_PedroParedesNasarre_2013-08-16:0,"['positive', 'positive', 'positive']"
1824,Buen restaurante para ir en grupo con los amigos o compañeros de trabajo !,es_maur_muntaner_18_GeraldPalomarGracia_2013-05-08:0,['positive']
1825,"buen ambiente , comida , atención y precio !!",es_maur_muntaner_18_GeraldPalomarGracia_2013-05-08:1,"['positive', 'positive', 'positive', 'positive']"
1826,El único inconveniente el ruido ... pero vaya ... todo estupendo !!,es_maur_muntaner_18_GeraldPalomarGracia_2013-05-08:2,"['negative', 'positive']"
1827,"Deliciosa comida, buen ambiente, precio correcto!",es_maur_muntaner_1_MarisolMosqueraMosquera_2015-03-23:0,"['positive', 'positive', 'positive']"
1828,Calçots abundantes pero demasiado gruesos.,es_maur_muntaner_20_FranciscoCarlosAgathonBonilla_2013-03-30:0,['neutral']
1829,Alcachofas brasa solo una mitad por persona.,es_maur_muntaner_20_FranciscoCarlosAgathonBonilla_2013-03-30:1,['negative']
1830,Cordero muy escaso.,es_maur_muntaner_20_FranciscoCarlosAgathonBonilla_2013-03-30:2,['negative']
1831,"El servicio muy atento y agradable, la comida en gran cantidad y de buena calidad.",es_maur_muntaner_21_MarcMarmol_2013-03-28:0,"['positive', 'positive']"
1832,Muy bien adaptados los menús para parejas.,es_maur_muntaner_21_MarcMarmol_2013-03-28:1,['positive']
1833,"Por poner algún ""pero"" diré que es una buena opción para grupos grandes antes que en pareja por el ruido ambiental.",es_maur_muntaner_21_MarcMarmol_2013-03-28:2,['negative']
1834,Por el resto todo fantástico.,es_maur_muntaner_21_MarcMarmol_2013-03-28:3,['positive']
1835,Pedimos menu calçotada.,es_maur_muntaner_22_Xxxx_2013-03-11:0,[]
1836,Calidad-precio muy bien.,es_maur_muntaner_22_Xxxx_2013-03-11:1,['positive']
1837,Servico muy amable.,es_maur_muntaner_22_Xxxx_2013-03-11:2,['positive']
1838,Repetiremos.,es_maur_muntaner_22_Xxxx_2013-03-11:3,['positive']
1839,Es un Restaurante muy recomendable.,es_maur_muntaner_23_JacintoGinestaVentura_2013-02-24:0,['positive']
1840,Las carnes a la brasa son superiores.,es_maur_muntaner_23_JacintoGinestaVentura_2013-02-24:1,['positive']
1841,El menú calçotada es muy completo.,es_maur_muntaner_23_JacintoGinestaVentura_2013-02-24:2,['positive']
1842,Un pero.,es_maur_muntaner_23_JacintoGinestaVentura_2013-02-24:3,[]
1843,"Cuando está lleno, la configuración del local amplifica el ruido.",es_maur_muntaner_23_JacintoGinestaVentura_2013-02-24:4,['negative']
1844,"Buen ambiente, la comida genial, bien situado.",es_maur_muntaner_25_GenovevaQuerejeta_2013-02-12:0,"['positive', 'positive', 'positive']"
1845,Altamente recomendable.,es_maur_muntaner_25_GenovevaQuerejeta_2013-02-12:1,['positive']
1846,Es un lugar ideal para ir con un grupo de amigos.,es_maur_muntaner_28_SalvadorMartinezSanin_2012-08-20:0,['positive']
1847,Seguro que volveremos.,es_maur_muntaner_28_SalvadorMartinezSanin_2012-08-20:1,['positive']
1848,"Hemos comido muy a gusto, la comida excelente y el sitio muy acogedor.",es_maur_muntaner_2_MiriamMiguelezDominguez_2015-03-22:0,"['positive', 'positive']"
1849,"El unico pero por decir algo, que el primer plato nos lo querian recoger casi sin haber terminado, pero luego todo estupendo.",es_maur_muntaner_2_MiriamMiguelezDominguez_2015-03-22:1,['positive']
1850,Nos invitaron a una jarra de sangria.,es_maur_muntaner_2_MiriamMiguelezDominguez_2015-03-22:2,[]
1851,Muy recomendable,es_maur_muntaner_2_MiriamMiguelezDominguez_2015-03-22:3,['positive']
1852,"todo muy correcto, pero en principio no les constaba la reserva previamente hecha.",es_maur_muntaner_30_MJesusRicoCuadrillero_2012-04-25:0,['neutral']
1853,"Fuimos a cenar la semana pasada y fue todo un descubrimiento, aunque nadie pidió pizza tienen una pinta estupenda y su horno es de leña, seguro volveremos para probarlas...",es_maur_muntaner_31_MaurUrgell_2012-04-22:0,"['positive', 'positive']"
1854,"El sitio no está mal, pero lo clasifican como comida típica catalana y dieta mediterránea y en realidad es una pizzería-grill en la que además sirven calçots, escalibada y embutidos de la tierra.",es_maur_muntaner_32_Nando_2012-03-10:0,['neutral']
1855,"La comida está buena y no es caro, pero el local es un poco lúgubre y falto de luminosidad.",es_maur_muntaner_32_Nando_2012-03-10:1,"['positive', 'positive', 'negative']"
1856,Servicio amable.,es_maur_muntaner_32_Nando_2012-03-10:2,['positive']
1857,"Pedimos caracoles que estaban en la carta y no había, y paletilla de cordero que había como sugerencia y tampoco.",es_maur_muntaner_34_Gemma_2012-02-13:0,[]
1858,Al final pedimos un entrecot y estaba seco y era pequeño y una brocheta de ternera (en la que había solo 4 taquitos de ternera) y también estaba seca.,es_maur_muntaner_34_Gemma_2012-02-13:1,"['negative', 'negative']"
1859,No volveremos.,es_maur_muntaner_34_Gemma_2012-02-13:2,['negative']
1860,"Todo fue perfecto, tanto la atención del personal como sus productos.",es_maur_muntaner_36_FcoJavierPerezMalvarez_2012-01-02:0,"['positive', 'positive', 'positive']"
1861,Lo recomiendo.,es_maur_muntaner_36_FcoJavierPerezMalvarez_2012-01-02:1,['positive']
1862,No puedo disfrutar más en Maur!La calidad de sus carnes y verduras a la brasa es impresionante!,es_maur_muntaner_37_Anna_2011-11-29:0,"['positive', 'positive']"
1863,Tampoco he probado nunca unas pizzas al horno de leña tan buenas.,es_maur_muntaner_37_Anna_2011-11-29:1,['positive']
1864,Un 10 en comida mediterranea!,es_maur_muntaner_37_Anna_2011-11-29:2,['positive']
1865,este domingo 15 de marzo me desplace desde galicia con unos amigos para competir en la maraton de bcn.,es_maur_muntaner_3_CarlosReinleinFarre_2015-03-16:0,[]
1866,"Como soy de la tierra, les dije de ir a comer una calçotada para que probaran algo que en Galicia no se suele comer.",es_maur_muntaner_3_CarlosReinleinFarre_2015-03-16:1,[]
1867,"Por temas logísticos, busque un lugar dentro de bcn, cerca del hotel, aunque yo pensaba en que se comería mejor en alguna masia.",es_maur_muntaner_3_CarlosReinleinFarre_2015-03-16:2,[]
1868,Pues tengo que decir que fue un exito.,es_maur_muntaner_3_CarlosReinleinFarre_2015-03-16:3,['positive']
1869,"Les encanto a todos, muy buenos, bien hechos, y las carnes, patatas al caliu, alcachofas y escalibadas, realmente buenas.",es_maur_muntaner_3_CarlosReinleinFarre_2015-03-16:4,"['positive', 'positive', 'positive', 'positive']"
1870,"Salieron encantados, y yo más.",es_maur_muntaner_3_CarlosReinleinFarre_2015-03-16:5,[]
1871,Me encanta llevar a la gente a mi tierra y que vuelvan encantados del trato y de la gente.,es_maur_muntaner_3_CarlosReinleinFarre_2015-03-16:6,[]
1872,"Muy recomendable, tanto la calidad como el servicio.",es_maur_muntaner_3_CarlosReinleinFarre_2015-03-16:7,"['positive', 'positive']"
1873,Realmente calidad muy buena y buena atención.,es_maur_muntaner_4_LauraArnedo_2015-03-16:0,"['positive', 'positive']"
1874,Las verduras a la brasa y los calçots estaban muy bien hechos y sabrosos.,es_maur_muntaner_4_LauraArnedo_2015-03-16:1,"['positive', 'positive']"
1875,Repetiré!,es_maur_muntaner_4_LauraArnedo_2015-03-16:2,['positive']
1876,CalÇots...y Alcachofas...sublimes ..creo que los mejores en Barcelona ciudad...,es_maur_muntaner_5_RafaRiveroDiaz_2015-02-23:0,"['positive', 'positive']"
1877,Servicio un poco lento...pero entiendo que era viernes por la noche y Vamos que se ha convertido en uno de nuestros restaurante preferidos....(la proxima unas pizzas...que viendo la de nuestros vecinos de mesa....),es_maur_muntaner_5_RafaRiveroDiaz_2015-02-23:1,"['negative', 'positive']"
1878,Comimos un menú calçots que no estaba mal pero tampoco era una maravilla.,es_maur_muntaner_7_Ana_2015-02-08:0,['neutral']
1879,"Generoso en cantidad, pero la calidad de la carne dejaba un poco que desear.",es_maur_muntaner_7_Ana_2015-02-08:1,['negative']
1880,"Así como el romesco, que era un poco ""de bote"".",es_maur_muntaner_7_Ana_2015-02-08:2,['negative']
1881,"Lo mejor, el sabor a brasa y la abundante cantidad de calçots.",es_maur_muntaner_7_Ana_2015-02-08:3,['positive']
1882,También la rapidez en el servicio.,es_maur_muntaner_7_Ana_2015-02-08:4,['positive']
1883,"Variedad, cantidad, i excelente relación calidad-precio, a mejorar: el pan.",es_maur_muntaner_8_DavidSanchez_2014-12-08:0,"['negative', 'positive']"
1884,Tengo cariño fundado por este restaurante.,es_maur_muntaner_9_OctavioRosesBruix_2014-03-16:0,['positive']
1885,Toda la brasa es excelente y te la sirven calentita.,es_maur_muntaner_9_OctavioRosesBruix_2014-03-16:1,['positive']
1886,Para niños croquetas buenísimas y hamburguesas de buena calidad.,es_maur_muntaner_9_OctavioRosesBruix_2014-03-16:2,"['positive', 'positive']"
1887,"Alguna vez habia tomado cafe con madres del cole, y tenia una buena percepcion del sitio, claro amparandome que estoy en una terraza.",es_neguri-zaragoza_comment-3584:0,[]
1888,"hace unos dias cenamos cuatro personas todas coincidimos en lo mismo, el poco dinamismo y simpatia del servicio, después la cena; el arroz caldoso, los chipirones no podían saber mas a amoniaco, la ensalada normal,vamos lo mejor el sorbete de mandarina y 30euros para esa calidad es desproporcionado totalmente.",es_neguri-zaragoza_comment-3584:1,"['negative', 'negative', 'neutral', 'positive', 'negative']"
1889,no volvere. ,es_neguri-zaragoza_comment-3584:2,['negative']
1890,Estuve ayer cenando con un amigo.,es_neguri-zaragoza_comment-716:0,[]
1891,Y me gustó mucho.,es_neguri-zaragoza_comment-716:1,['positive']
1892,Las carnes muy bien preparadas.,es_neguri-zaragoza_comment-716:2,['positive']
1893,De postre me zampé una sopa de chocolate blanco que recomiento.,es_neguri-zaragoza_comment-716:3,['positive']
1894,El servicio atento y cordial.Volveré a ir. ,es_neguri-zaragoza_comment-716:4,"['positive', 'positive']"
1895,18/03/2008.,es_puerto-de-santa-maria-zaragoza_comment-100:0,[]
1896,Grata sorpresa.,es_puerto-de-santa-maria-zaragoza_comment-100:1,['positive']
1897,Realmente es como llegar a la Tacita de Plata.,es_puerto-de-santa-maria-zaragoza_comment-100:2,[]
1898,"Un genero sorprendente, fresco y sabroso como solo puedes encontrarlo en Cádiz y en el Puerto.",es_puerto-de-santa-maria-zaragoza_comment-100:3,['positive']
1899,"Probamos el jamón, los langostinos y el rodaballo, y aún se me hace la boca agua la recordarlo.",es_puerto-de-santa-maria-zaragoza_comment-100:4,"['positive', 'positive', 'positive']"
1900,Un imprescindible de Zaragoza. ,es_puerto-de-santa-maria-zaragoza_comment-100:5,['positive']
1901,servicio fatal…las camareras son poco profesionales y unas maleducadas.,es_puerto-de-santa-maria-zaragoza_comment-1292:0,"['negative', 'negative']"
1902,han subido bastante los precios.,es_puerto-de-santa-maria-zaragoza_comment-1292:1,['negative']
1903,la terraza es agradable pero faltan detalles ,es_puerto-de-santa-maria-zaragoza_comment-1292:2,['negative']
1904,"Buenas, estuviemos anoche 1/08/09 cenando, reservamos para 4 dos parejas, ibamos a pedir unas raciones y un pescado de segundo, pero al final nos decidimos a compartir raciones, el tomate a la andaluza nos lo sacaron de aperitivo mientras esperabamos (un detalle) la verdad que pedimos casi de todo y todo era de buena calidad, acompañado de un Blanc Pescador, la verdad que nos quedamos muy bien, el servicio bien y el precio pensamos que nos iba a salir mas caro por comer asi de raciones, pero fue bastantes ajustado, asi que lo recomiendo, las ortiguillas de mar que no lo habia probado nunca me gustaron mucho. ",es_puerto-de-santa-maria-zaragoza_comment-1492:0,"['positive', 'positive', 'positive', 'positive']"
1905,Ambiente tranquilo.,es_puerto-de-santa-maria-zaragoza_comment-1562:0,['positive']
1906,"Cocina muy bien presentada y con rapidez, todo en su punto y bien terminado.",es_puerto-de-santa-maria-zaragoza_comment-1562:1,"['positive', 'positive']"
1907,La dorada al estilo “el puerto” muy agradable con una salsa muy bien terminada aunque la presentaron sin descamar y eso fue algo incordiante a la hora de disfrutar de ella.,es_puerto-de-santa-maria-zaragoza_comment-1562:2,"['positive', 'positive', 'negative']"
1908,Raciones amplias y muy abundantes.,es_puerto-de-santa-maria-zaragoza_comment-1562:3,['positive']
1909,"El tomate, como entrante,  es algo especial a destacar.",es_puerto-de-santa-maria-zaragoza_comment-1562:4,['positive']
1910,El vino muy bueno y el postre de puding es algo delicioso aunque le sobraba casi toda la nata (de bote) que llevaba de acompañamiento; mereceria plantearse otra presentacion.,es_puerto-de-santa-maria-zaragoza_comment-1562:5,"['positive', 'positive', 'negative']"
1911,"El precio no es barato pero comparado con sitios donde te van empujando de mala manera,  merece la pena.",es_puerto-de-santa-maria-zaragoza_comment-1562:6,['neutral']
1912,El servicio tranquilo y dejandote a tu manera aunque no quitan ojo a tus deseos.,es_puerto-de-santa-maria-zaragoza_comment-1562:7,['positive']
1913,Pensamos volver. ,es_puerto-de-santa-maria-zaragoza_comment-1562:8,[]
1914,Señores: Hay varios errores en la descripción que aqui hacen.,es_puerto-de-santa-maria-zaragoza_comment-159:0,[]
1915,"Empiezo:En este restaurante no trabajamos el rape, la gamba son del sur de la Bahía, los Langostinos de Sanlucar, todo lo referente al marisco y a los pescaitos nos lo mandan de Cádiz una empresa marinera, destacando los chocos y el cazón.",es_puerto-de-santa-maria-zaragoza_comment-159:1,[]
1916,Recomiendo no falte las tortillitas en vuestra comida y seguid disfrutando de este establecimiento.,es_puerto-de-santa-maria-zaragoza_comment-159:2,[]
1917,"UN TROCITO DE CÁDIZ, EN EL CORAZÓN DE ZARAGOZA¡¡ ",es_puerto-de-santa-maria-zaragoza_comment-159:3,[]
1918,"Por cierto, los tomates son de Almería.Y por lo del precio, ni os imaginais el esfuerzo que hacemos para ajustarlos, ya que traer todo de allí, cuesta tela, pero merece la pna ver a nuestros clientes saliendo felices y contentos con nuestros productos.",es_puerto-de-santa-maria-zaragoza_comment-160:0,[]
1919,UN TROCITO DE CÁDIZ EN EL CORAZÓN DE ZAAGOZA. ,es_puerto-de-santa-maria-zaragoza_comment-160:1,[]
1920,"Para dos personas, recomiendo un menu especial el puerto y un segundo plato.",es_puerto-de-santa-maria-zaragoza_comment-1604:0,['positive']
1921,De esta forma se comparte los entrantes del menú para las dos personas.,es_puerto-de-santa-maria-zaragoza_comment-1604:1,[]
1922,"Me pareció un poco caro , será que no estoy acostumbrado a ir a este tipo de restaurantes.",es_puerto-de-santa-maria-zaragoza_comment-1604:2,['negative']
1923,"La calidad de la comida fue excepcional , asi como el trato personal.",es_puerto-de-santa-maria-zaragoza_comment-1604:3,"['positive', 'positive']"
1924,No hay problemas en ir un sabado “normal” sin reservar con antelación.,es_puerto-de-santa-maria-zaragoza_comment-1604:4,[]
1925,No puedo aportar nada más de lo que ya he podido leer por aquí.,es_puerto-de-santa-maria-zaragoza_comment-1604:5,[]
1926,Un cordial saludo ,es_puerto-de-santa-maria-zaragoza_comment-1604:6,[]
1927,"[…] Restaurante El Puerto de Santa María: cocina gaditana, pescados y carnes, 35-45 euros.",es_puerto-de-santa-maria-zaragoza_comment-1671:0,[]
1928,[…] ,es_puerto-de-santa-maria-zaragoza_comment-1671:1,[]
1929,"El plato de cazón en adobo, chocos fritos, tortilla de camarones, boquerones fritos, es esa foto que aparece con 1 trozo de cazon, 3 chocos y 1 boqueron?",es_puerto-de-santa-maria-zaragoza_comment-1783:0,[]
